scheme_code,as_on_date,sector,holding_perc,market_value
120665,2025-04,Power,2.03,88.38
120665,2025-04,Leisure Products,1.92,83.44
120665,2025-04,Cement,1.77,76.77
120665,2025-04,Textiles,1.76,76.45
120665,2025-04,Construction,1.66,71.84
120665,2025-04,Minerals & Mining,1.26,54.65
120665,2025-04,Consumer Durables,1.23,53.6
120665,2025-04,Chemicals,0.93,40.52
120665,2025-04,Ferrous Metal,0.79,34.35
120665,2025-04,Consumer Services,0.77,33.36
120665,2025-04,Paper,0.75,32.8
120665,2025-04,Entertainment,0.6,26.25
120665,2025-04,Industrial Products,0.41,17.69
120665,2025-04,Retailing,0.29,12.81
120665,2025-04,Unlisted,0.0,0.0
118510,2025-04,Banks,12.62,425.87
118510,2025-04,Automobiles,12.08,407.74
118510,2025-04,Internet and Technology,9.77,329.94
118510,2025-04,Industrial Products,7.78,262.4
118510,2025-04,Finance,6.92,233.71
118510,2025-04,Retailing,6.64,223.81
118510,2025-04,Insurance,6.33,213.65
118510,2025-04,Personal Products,4.62,155.94
118510,2025-04,Pharmaceuticals,4.13,139.51
118510,2025-04,Health Care,3.97,134.08
118510,2025-04,Agriculture,3.73,125.84
118510,2025-04,Real Estate,3.6,121.6
118510,2025-04,Petroleum Products,3.18,107.32
118510,2025-04,Transporation,2.53,85.37
118510,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,2.5,84.35
118510,2025-04,Cement,2.33,78.68
118510,2025-04,Leisure Products,1.57,53.11
118510,2025-04,Power,1.36,46.02
118510,2025-04,Retail,1.36,45.92
118510,2025-04,Consumer Durables,1.35,45.68
118510,2025-04,Non Ferrous Metals,1.17,39.55
118510,2025-04,Beverages,0.44,14.9
119131,2025-04,Banks,19.63,833.09
119131,2025-04,ETF Units,11.16,473.37
119131,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,7.8,328.54
119131,2025-04,Petroleum Products,7.19,305.02
119131,2025-04,Automobiles,6.63,280.89
119131,2025-04,Govt-Sec,6.04,256.18
119131,2025-04,Internet and Technology,4.99,211.45
119131,2025-04,Finance,4.77,202.86
119131,2025-04,Telecom,3.55,150.31
119131,2025-04,Pharmaceuticals,3.17,135.08
119131,2025-04,Diversified FMCG,3.05,129.4
119131,2025-04,Beverages,2.55,108.25
119131,2025-04,Insurance,2.42,102.97
119131,2025-04,Transporation,2.33,99.09
119131,2025-04,REIT/InvIT,2.28,96.89
119131,2025-04,Consumer Durables,2.01,84.9
119131,2025-04,Power,1.59,67.45
119131,2025-04,Construction,1.54,65.55
119131,2025-04,Non Ferrous Metals,1.19,50.4
119131,2025-04,Ferrous Metal,1.07,45.05
119131,2025-04,Health Care,1.02,43.07
119131,2025-04,Fertilizers,0.68,28.77
119131,2025-04,Aerospace & Defence,0.53,22.44
119131,2025-04,Oil & Gas,0.52,22.0
119131,2025-04,Personal Products,0.47,19.98
119131,2025-04,Gas,0.36,15.41
119131,2025-04,Cement,0.35,14.75
119131,2025-04,Agriculture,0.32,13.77
119131,2025-04,Real Estate,0.28,11.69
119131,2025-04,Chemicals,0.19,8.21
119131,2025-04,Capital Markets,0.14,6.12
119131,2025-04,Infrastructure,0.14,6.13
119131,2025-04,Leisure Products,0.04,1.56
122389,2025-04,Finance,26.32,368.1
122389,2025-04,Electric Equipment,16.3,228.09
122389,2025-04,Aerospace & Defence,12.42,173.74
122389,2025-04,Automobiles,10.32,144.41
122389,2025-04,Pharmaceuticals,6.0,84.03
122389,2025-04,Consumer Durables,5.73,80.09
122389,2025-04,Capital Markets,5.45,76.16
122389,2025-04,Industrial Products,5.4,75.54
122389,2025-04,Beverages,4.72,66.06
122389,2025-04,Chemicals,2.88,40.26
122389,2025-04,Transporation,2.77,38.71
122389,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,1.7,23.9
119172,2025-04,Internet and Technology,16.16,539.06
119172,2025-04,Pharmaceuticals,12.44,414.68
119172,2025-04,Automobiles,8.88,295.89
119172,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,8.04,268.31
119172,2025-04,Gas,5.63,187.54
119172,2025-04,Cement,5.47,182.16
119172,2025-04,Chemicals,5.25,174.67
119172,2025-04,Consumer Durables,5.19,173.17
119172,2025-04,Industrial Products,4.76,158.5
119172,2025-04,Diversified FMCG,4.0,133.27
119172,2025-04,Petroleum Products,3.94,131.69
119172,2025-04,Personal Products,3.6,120.17
119172,2025-04,Health Care,2.84,94.85
119172,2025-04,Fertilizers,2.71,90.56
119172,2025-04,Agriculture,2.4,79.83
119172,2025-04,Electric Equipment,1.73,57.84
119172,2025-04,Ferrous Metal,1.61,53.74
119172,2025-04,Retailing,1.46,48.54
119172,2025-04,Textiles,1.23,41.05
119172,2025-04,Oil & Gas,1.21,40.43
119172,2025-04,Retail,0.82,27.46
119172,2025-04,Diversified,0.63,20.88
148666,2025-04,Mutual Fund Units,78.84,385.06
148666,2025-04,ETF Units,18.65,91.08
148666,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,2.51,12.27
118876,2025-04,Petroleum Products,14.15,40.4
118876,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,13.92,39.76
118876,2025-04,Internet and Technology,12.22,34.89
118876,2025-04,Pharmaceuticals,7.75,22.13
118876,2025-04,Agriculture,6.4,18.25
118876,2025-04,Automobiles,5.56,15.84
118876,2025-04,Industrial Products,5.41,15.47
118876,2025-04,Consumer Durables,4.87,13.89
118876,2025-04,Health Care,3.99,11.39
118876,2025-04,Construction,2.82,8.05
118876,2025-04,Oil & Gas,2.7,7.69
118876,2025-04,Gas,2.53,7.22
118876,2025-04,Diversified FMCG,2.53,7.21
118876,2025-04,Consumer Services,2.17,6.19
118876,2025-04,Non Ferrous Metals,1.95,5.54
118876,2025-04,Capital Markets,1.68,4.79
118876,2025-04,Real Estate,1.62,4.62
118876,2025-04,Chemicals,1.45,4.12
118876,2025-04,Transporation,1.42,4.07
118876,2025-04,Personal Products,1.27,3.61
118876,2025-04,Retail,0.95,2.71
118876,2025-04,Cement,0.91,2.6
118876,2025-04,Electric Equipment,0.74,2.12
118876,2025-04,Telecom,0.63,1.81
118876,2025-04,Retailing,0.36,1.03
120488,2025-04,Finance,16.72,43.42
120488,2025-04,Banks,13.56,35.22
120488,2025-04,Automobiles,11.05,28.69
120488,2025-04,Retailing,6.9,17.9
120488,2025-04,Consumer Durables,6.7,17.4
120488,2025-04,Transporation,6.14,15.95
120488,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,4.87,12.64
120488,2025-04,Telecom,4.31,11.19
120488,2025-04,Construction,4.05,10.53
120488,2025-04,Internet and Technology,3.47,9.02
120488,2025-04,Health Care,3.43,8.9
120488,2025-04,Ferrous Metal,3.24,8.4
120488,2025-04,Leisure Products,3.07,7.97
120488,2025-04,Industrial Products,2.62,6.8
120488,2025-04,Aerospace & Defence,2.59,6.73
120488,2025-04,Pharmaceuticals,2.51,6.52
120488,2025-04,Beverages,2.47,6.42
120488,2025-04,Chemicals,2.3,5.97
152382,2025-04,Banks,18.34,119.08
152382,2025-04,Internet and Technology,7.21,46.85
152382,2025-04,Chemicals,6.85,44.51
152382,2025-04,Retailing,6.17,40.11
152382,2025-04,Petroleum Products,5.98,38.84
152382,2025-04,Pharmaceuticals,5.76,37.44
152382,2025-04,Automobiles,5.47,35.45
152382,2025-04,Telecom,5.46,35.42
152382,2025-04,Consumer Durables,4.71,30.59
152382,2025-04,Transporation,4.41,28.69
152382,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,3.4,22.02
152382,2025-04,Health Care,3.4,22.09
152382,2025-04,Industrial Products,2.58,16.8
152382,2025-04,Beverages,2.44,15.82
152382,2025-04,Insurance,2.39,15.53
152382,2025-04,Finance,2.22,14.39
152382,2025-04,Leisure Products,1.51,9.81
152382,2025-04,Cement,1.44,9.34
152382,2025-04,Retail,1.34,8.71
152382,2025-04,Capital Markets,1.32,8.6
152382,2025-04,Aerospace & Defence,1.24,8.08
152382,2025-04,Textiles,1.22,7.93
152382,2025-04,Electric Equipment,1.2,7.77
152382,2025-04,Power,1.1,7.15
152382,2025-04,Fertilizers,1.0,6.49
152382,2025-04,Commercial Services,0.96,6.2
152382,2025-04,Real Estate,0.65,4.21
152382,2025-04,Govt-Sec,0.23,1.5
153094,2025-04,Automobiles,20.99,10.76
153094,2025-04,Internet and Technology,16.27,8.31
153094,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,12.73,6.54
153094,2025-04,Consumer Durables,12.43,6.36
153094,2025-04,Agriculture,6.78,3.47
153094,2025-04,Electric Equipment,5.21,2.66
153094,2025-04,Health Care,4.22,2.16
153094,2025-04,Capital Markets,4.14,2.12
153094,2025-04,Industrial Products,3.91,2.01
153094,2025-04,Chemicals,3.32,1.7
153094,2025-04,Construction,2.89,1.48
153094,2025-04,Petroleum Products,2.82,1.45
153094,2025-04,Personal Products,2.41,1.23
153094,2025-04,Cement,0.94,0.48
153094,2025-04,Telecom,0.94,0.48
153047,2025-04,ETF Units,22.69,81.45
153047,2025-04,Banks,17.47,62.68
153047,2025-04,Overseas Mutual Fund Units,15.78,56.66
153047,2025-04,Govt-Sec,14.47,51.95
153047,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,4.63,17.0
153047,2025-04,Internet and Technology,3.16,11.33
153047,2025-04,Petroleum Products,2.8,10.05
153047,2025-04,Automobiles,2.48,8.89
153047,2025-04,Telecom,1.86,6.69
153047,2025-04,Diversified FMCG,1.78,6.38
153047,2025-04,Finance,1.62,5.75
153047,2025-04,Construction,1.39,5.0
153047,2025-04,Retailing,1.14,4.05
153047,2025-04,Pharmaceuticals,1.09,3.85
153047,2025-04,Power,1.05,3.77
153047,2025-04,Cement,1.04,3.71
153047,2025-04,Consumer Durables,0.88,3.15
153047,2025-04,Aerospace & Defence,0.53,1.88
153047,2025-04,Insurance,0.5,1.79
153047,2025-04,Ferrous Metal,0.49,1.75
153047,2025-04,Retail,0.44,1.57
153047,2025-04,Beverages,0.43,1.53
153047,2025-04,Health Care,0.29,1.04
153047,2025-04,Transporation,0.27,0.98
153047,2025-04,Oil & Gas,0.25,0.88
153047,2025-04,Non Ferrous Metals,0.24,0.86
153047,2025-04,Consumer Services,0.23,0.81
153047,2025-04,Real Estate,0.21,0.76
153047,2025-04,Electric Equipment,0.21,0.72
153047,2025-04,Agriculture,0.2,0.71
153047,2025-04,Gas,0.14,0.49
153047,2025-04,Personal Products,0.13,0.47
153047,2025-04,Leisure Products,0.11,0.37
119096,2025-04,Banks,16.38,404.75
119096,2025-04,Finance,14.03,346.87
119096,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,10.57,260.95
119096,2025-04,Internet and Technology,9.16,226.39
119096,2025-04,Industrial Products,7.02,173.26
119096,2025-04,Pharmaceuticals,6.92,171.09
119096,2025-04,Automobiles,4.12,101.67
119096,2025-04,Real Estate,3.77,93.03
119096,2025-04,Petroleum Products,3.62,89.39
119096,2025-04,Insurance,3.53,87.27
119096,2025-04,Fertilizers,3.4,84.03
119096,2025-04,Telecom,3.3,81.59
119096,2025-04,Consumer Durables,2.62,64.77
119096,2025-04,Retail,2.46,60.67
119096,2025-04,Health Care,2.38,58.94
119096,2025-04,Gas,2.12,52.39
119096,2025-04,Leisure Products,1.8,44.57
119096,2025-04,Non Ferrous Metals,1.57,38.85
119096,2025-04,Capital Markets,1.23,30.36
147750,2025-04,Banks,18.44,148.92
147750,2025-04,Internet and Technology,6.6,53.36
147750,2025-04,Consumer Durables,6.47,52.14
147750,2025-04,Automobiles,6.28,50.71
147750,2025-04,Finance,6.02,48.55
147750,2025-04,Electric Equipment,5.29,42.67
147750,2025-04,Pharmaceuticals,4.74,38.24
147750,2025-04,Retailing,3.96,31.98
147750,2025-04,Petroleum Products,3.85,31.04
147750,2025-04,Transporation,3.5,28.24
147750,2025-04,Leisure Products,3.0,24.22
147750,2025-04,Health Care,2.93,23.69
147750,2025-04,Power,2.63,21.24
147750,2025-04,Telecom,2.58,20.83
147750,2025-04,Industrial Products,2.5,20.21
147750,2025-04,Construction,2.42,19.54
147750,2025-04,Aerospace & Defence,1.98,15.97
147750,2025-04,Fertilizers,1.88,15.15
147750,2025-04,Chemicals,1.8,14.5
147750,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,1.78,14.53
147750,2025-04,Insurance,1.65,13.32
147750,2025-04,Commercial Services,1.5,12.14
147750,2025-04,Ferrous Metal,1.45,11.74
147750,2025-04,Cement,1.39,11.22
147750,2025-04,Textiles,1.18,9.49
147750,2025-04,Real Estate,1.14,9.18
147750,2025-04,Non Ferrous Metals,1.12,9.08
147750,2025-04,Agriculture,1.07,8.62
147750,2025-04,Capital Markets,0.81,6.58
147750,2025-04,Govt-Sec,0.04,0.3
147206,2025-04,Banks,22.83,1745.79
147206,2025-04,Internet and Technology,14.7,1124.77
147206,2025-04,Retailing,10.53,805.05
147206,2025-04,Industrial Products,5.41,413.88
147206,2025-04,Automobiles,5.35,409.78
147206,2025-04,Finance,4.68,358.03
147206,2025-04,Leisure Products,4.13,315.64
147206,2025-04,Telecom,4.04,309.4
147206,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,3.74,286.58
147206,2025-04,Insurance,2.74,209.26
147206,2025-04,Health Care,2.71,207.44
147206,2025-04,Consumer Durables,2.69,206.02
147206,2025-04,Minerals & Mining,2.53,193.68
147206,2025-04,Gas,2.16,165.0
147206,2025-04,Capital Markets,2.14,163.5
147206,2025-04,Pharmaceuticals,2.1,160.55
147206,2025-04,Chemicals,2.08,158.97
147206,2025-04,Construction,2.08,159.15
147206,2025-04,Real Estate,1.87,143.25
147206,2025-04,Electric Equipment,1.49,114.1
119436,2025-04,Banks,15.19,834.2
119436,2025-04,Finance,10.18,559.52
119436,2025-04,Automobiles,8.43,462.67
119436,2025-04,Petroleum Products,5.35,293.45
119436,2025-04,Retailing,4.74,259.72
119436,2025-04,Internet and Technology,4.32,237.44
119436,2025-04,Leisure Products,3.77,207.29
119436,2025-04,Industrial Products,3.7,203.23
119436,2025-04,Transporation,3.68,202.41
119436,2025-04,Aerospace & Defence,3.15,172.71
119436,2025-04,Pharmaceuticals,3.15,172.88
119436,2025-04,Textiles,3.14,172.6
119436,2025-04,Construction,3.04,167.29
119436,2025-04,Consumer Durables,2.9,158.96
119436,2025-04,Beverages,2.84,156.47
119436,2025-04,Cement,2.74,150.32
119436,2025-04,Electric Equipment,2.18,119.44
119436,2025-04,Power,2.16,118.48
119436,2025-04,Telecom,2.09,114.52
119436,2025-04,Insurance,2.08,114.04
119436,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,2.05,112.7
119436,2025-04,Ferrous Metal,1.91,105.07
119436,2025-04,Real Estate,1.82,99.99
119436,2025-04,Non Ferrous Metals,1.58,86.65
119436,2025-04,Health Care,1.57,86.43
119436,2025-04,Chemicals,1.34,73.68
119436,2025-04,Diversified Metals & Mining,0.9,49.33
151777,2025-04,Banks,14.54,71.6
151777,2025-04,Pharmaceuticals,8.59,42.26
151777,2025-04,Industrial Products,8.19,40.28
151777,2025-04,Internet and Technology,5.77,28.4
151777,2025-04,Petroleum Products,5.51,27.13
151777,2025-04,Automobiles,5.19,25.52
151777,2025-04,Consumer Durables,4.89,24.08
151777,2025-04,Capital Markets,4.85,23.87
151777,2025-04,Chemicals,4.04,19.89
151777,2025-04,Telecom,3.68,18.1
151777,2025-04,Diversified FMCG,3.6,17.73
151777,2025-04,Agriculture,3.49,17.19
151777,2025-04,Health Care,3.17,15.61
151777,2025-04,Power,3.16,15.55
151777,2025-04,Diversified Metals & Mining,3.13,15.4
151777,2025-04,Construction,3.08,15.18
151777,2025-04,Electric Equipment,2.88,14.19
151777,2025-04,Insurance,2.84,13.96
151777,2025-04,Cement,2.71,13.32
151777,2025-04,Finance,2.06,10.14
151777,2025-04,Real Estate,1.86,9.15
151777,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,1.84,9.22
151777,2025-04,Mutual Fund Units,0.93,4.6
153092,2025-04,ETF Units,35.35,91.53
153092,2025-04,Govt-Sec,9.75,25.23
153092,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,6.68,17.31
153092,2025-04,Derivatives(Index/Stock Futures),6.27,16.24
153092,2025-04,Pharmaceuticals,5.31,13.79
153092,2025-04,Finance,5.09,13.13
153092,2025-04,Fertilizers,3.65,9.43
153092,2025-04,Internet and Technology,3.56,9.22
153092,2025-04,Industrial Products,3.01,7.77
153092,2025-04,Capital Markets,2.82,7.33
153092,2025-04,Aerospace & Defence,2.19,5.68
153092,2025-04,Consumer Durables,1.96,5.06
153092,2025-04,Banks,1.96,5.07
153092,2025-04,Agriculture,1.82,4.7
153092,2025-04,Chemicals,1.64,4.25
153092,2025-04,Textiles,1.3,3.35
153092,2025-04,Automobiles,0.98,2.55
153092,2025-04,Cement,0.9,2.32
153092,2025-04,Leisure Products,0.89,2.3
153092,2025-04,Retail,0.73,1.9
153092,2025-04,Gas,0.63,1.63
153092,2025-04,Telecom,0.62,1.61
153092,2025-04,Transporation,0.59,1.52
153092,2025-04,Ferrous Metal,0.42,1.09
153092,2025-04,Beverages,0.41,1.05
153092,2025-04,Retailing,0.37,0.96
153092,2025-04,Diversified Metals & Mining,0.34,0.87
153092,2025-04,Personal Products,0.34,0.87
153092,2025-04,Commercial Services,0.23,0.61
153092,2025-04,Electric Equipment,0.19,0.49
133710,2025-04,Banks,16.59,480.28
133710,2025-04,Industrial Products,13.27,383.91
133710,2025-04,Finance,7.2,208.91
133710,2025-04,Internet and Technology,5.77,167.29
133710,2025-04,Electric Equipment,5.49,158.76
133710,2025-04,Automobiles,5.28,152.95
133710,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,4.29,124.13
133710,2025-04,Pharmaceuticals,4.22,122.18
133710,2025-04,Retailing,3.19,92.36
133710,2025-04,Leisure Products,2.89,83.83
133710,2025-04,Transporation,2.82,81.67
133710,2025-04,Fertilizers,2.81,81.18
