scheme_code,year,Q1,Q2,H1,Q3,Q4,H2,annual,YTD
147713,2023,1.32,1.52,2.9,1.55,1.61,3.24,6.27,
147287,2024,1.65,1.62,3.32,1.61,1.61,3.27,6.71,
145536,2024,1.62,1.62,3.3,1.6,1.61,3.25,6.68,
147214,2024,1.63,1.59,3.28,1.59,1.61,3.24,6.64,
147564,2024,1.64,1.6,3.31,1.61,1.61,3.26,6.7,
147515,2024,1.64,1.6,3.3,1.61,1.61,3.26,6.7,
119833,2024,1.63,1.6,3.29,1.6,1.61,3.25,6.66,
146963,2024,1.64,1.62,3.31,1.61,1.61,3.26,6.69,
151849,2024,1.64,1.6,3.31,1.61,1.61,3.27,6.7,
149664,2022,0.89,1.01,1.93,1.3,1.61,2.95,4.95,
145810,2024,1.65,1.61,3.32,1.61,1.61,3.27,6.72,
147196,2024,1.64,1.62,3.31,1.61,1.61,3.27,6.7,
118410,2022,0.95,-0.38,0.59,1.16,1.61,2.82,3.5,
120735,2023,1.51,1.88,3.48,1.61,1.61,3.32,6.98,
133925,2023,1.52,1.91,3.52,1.62,1.61,3.32,7.02,
143612,2023,1.43,1.77,3.31,1.6,1.61,3.31,6.79,
118291,2023,1.45,1.9,3.44,1.71,1.61,3.42,7.03,
120315,2023,1.59,1.8,3.48,1.6,1.61,3.31,6.97,
119812,2022,1.0,0.47,1.51,1.26,1.61,2.96,4.55,
151117,2022,1.04,0.52,1.6,1.19,1.61,2.89,4.58,
147311,2023,1.49,1.72,3.31,1.61,1.61,3.33,6.81,
150012,2024,2.02,1.76,3.86,2.18,1.61,3.9,8.0,
143494,2022,1.19,0.93,2.17,1.4,1.61,3.1,5.37,
133791,2022,1.03,-0.28,0.78,1.49,1.62,3.15,4.02,
141588,2024,2.2,1.79,4.02,2.65,1.62,4.4,8.65,
144646,2023,1.06,2.06,3.23,1.41,1.62,3.1,6.45,
151045,2024,1.87,1.86,3.76,2.32,1.62,4.04,7.96,
120764,2023,1.31,2.01,3.44,1.67,1.62,3.38,6.99,
146980,2024,1.65,1.6,3.32,1.62,1.62,3.28,6.72,
146675,2024,1.65,1.61,3.32,1.61,1.62,3.28,6.73,
149029,2022,0.69,0.93,1.67,1.41,1.62,3.11,4.88,
120702,2024,2.05,1.9,3.91,2.43,1.62,4.15,8.26,
149526,2022,1.0,0.69,1.76,1.26,1.62,2.97,4.82,
144173,2023,1.57,1.78,3.44,1.63,1.62,3.36,6.99,
119400,2022,1.09,-0.83,0.28,1.53,1.62,3.21,3.63,
150754,2024,1.99,1.73,3.8,2.11,1.62,3.82,7.83,
145954,2024,2.11,1.77,3.94,2.57,1.62,4.29,8.46,
118320,2022,0.9,-0.28,0.63,1.1,1.62,2.77,3.47,
120401,2022,1.23,1.5,2.75,1.34,1.62,3.13,5.84,
147622,2021,12.87,11.41,27.71,12.01,1.63,13.94,45.24,
126685,2022,0.97,-0.35,0.65,1.14,1.63,2.8,3.55,
151142,2021,11.59,6.7,20.64,10.81,1.63,12.19,35.37,
120692,2023,1.54,2.14,3.75,1.93,1.63,3.64,7.57,
151875,2023,,,,1.24,1.63,2.95,2.95,
147951,2024,1.66,1.62,3.35,1.63,1.63,3.31,6.79,
131355,2022,-2.84,-7.09,-9.41,8.05,1.63,9.03,-1.13,
119415,2022,0.9,1.03,1.95,1.29,1.63,2.95,4.98,
118540,2021,10.07,10.23,23.06,9.71,1.63,11.5,37.12,
120762,2023,1.44,2.0,3.52,1.5,1.63,3.09,6.71,
118840,2023,1.48,1.83,3.39,1.67,1.63,3.4,6.97,
120513,2023,1.57,1.9,3.57,1.66,1.63,3.39,7.14,
118709,2023,1.51,1.93,3.53,1.67,1.63,3.41,7.12,
145034,2023,1.55,1.82,3.46,1.67,1.63,3.4,7.04,
120541,2023,1.53,1.81,3.44,1.69,1.63,3.44,7.07,
150938,2024,1.89,1.79,3.75,2.02,1.63,3.73,7.63,
152742,2024,,,,2.6,1.63,4.2,4.2,
149950,2023,1.46,1.82,3.38,1.45,1.63,3.17,6.73,
120718,2024,2.34,1.6,4.01,2.48,1.63,4.2,8.38,
142641,2023,1.46,2.02,3.55,1.5,1.63,3.2,6.9,
142641,2024,2.13,1.81,3.97,2.5,1.63,4.24,8.45,
119226,2022,0.98,-0.3,0.72,1.11,1.63,2.77,3.59,
118569,2022,0.95,-0.28,0.72,1.19,1.64,2.87,3.7,
133488,2022,1.54,-0.16,1.44,2.12,1.64,3.83,5.39,
149797,2024,1.62,1.62,3.29,1.6,1.64,3.28,6.69,
145834,2024,1.77,1.65,3.51,1.68,1.64,3.37,7.03,
150822,2023,1.48,1.97,3.56,1.98,1.64,3.74,7.47,
150357,2023,1.44,1.8,3.33,1.49,1.64,3.23,6.75,
150357,2024,1.88,1.71,3.72,1.83,1.64,3.53,7.42,
119501,2023,1.56,1.81,3.46,1.73,1.64,3.48,7.13,
147908,2023,1.69,1.79,3.58,1.66,1.64,3.41,7.18,
147731,2023,1.56,1.8,3.45,1.68,1.64,3.44,7.07,
144394,2022,-4.08,-10.95,-13.85,8.9,1.64,10.07,-4.91,
119400,2024,2.06,1.75,3.85,2.58,1.64,4.28,8.35,
130050,2022,0.76,-1.02,-0.25,1.11,1.64,2.75,2.55,
119828,2023,1.5,1.79,3.38,1.64,1.64,3.39,6.96,
143508,2023,1.76,1.8,3.66,1.72,1.64,3.47,7.33,
149361,2023,1.45,2.1,3.65,1.55,1.65,3.26,7.07,
118498,2023,1.14,1.55,2.77,1.06,1.65,2.78,5.64,
150631,2023,1.34,1.6,2.99,1.57,1.65,3.3,6.43,
147837,2023,1.35,1.58,2.99,1.59,1.65,3.32,6.45,
119833,2023,1.36,1.6,3.0,1.58,1.65,3.32,6.45,
147531,2023,1.35,1.55,2.95,1.59,1.65,3.33,6.42,
119110,2023,1.35,1.58,2.99,1.58,1.65,3.31,6.44,
150369,2023,1.34,1.58,2.98,1.58,1.65,3.31,6.43,
143269,2023,1.33,1.62,3.01,1.6,1.65,3.33,6.48,
119164,2023,1.57,1.66,3.29,1.59,1.65,3.35,6.8,
140769,2023,1.37,1.84,3.39,1.28,1.65,3.0,6.49,
118371,2023,1.52,1.83,3.43,1.57,1.65,3.31,6.94,
140613,2023,1.54,1.85,3.5,1.8,1.65,3.55,7.24,
149526,2023,1.76,1.83,3.69,1.64,1.65,3.4,7.29,
119812,2023,1.54,1.86,3.5,1.65,1.65,3.41,7.1,
151117,2023,1.68,1.87,3.67,1.85,1.65,3.6,7.47,
150788,2024,1.93,1.74,3.75,2.01,1.65,3.75,7.72,
149950,2024,1.88,1.69,3.69,1.9,1.65,3.63,7.56,
120718,2022,1.0,-0.08,0.99,1.54,1.65,3.27,4.39,
150012,2023,1.38,1.9,3.41,1.34,1.65,3.07,6.59,
119816,2024,2.02,1.8,3.84,2.45,1.65,4.21,8.22,
119949,2022,0.98,-0.15,0.86,1.11,1.65,2.78,3.73,
118320,2023,1.3,1.87,3.26,1.42,1.65,3.14,6.55,
118569,2023,1.39,1.89,3.37,1.52,1.66,3.28,6.81,
143241,2023,1.28,1.83,3.18,1.41,1.66,3.13,6.45,
120497,2022,0.98,-0.78,0.23,1.17,1.66,2.89,3.22,
140603,2024,2.09,1.97,4.08,2.34,1.66,4.12,8.39,
119798,2022,1.2,0.07,1.33,1.62,1.66,3.39,4.86,
120792,2023,1.35,2.08,3.53,1.36,1.66,2.92,6.58,
149797,2023,1.37,1.59,3.02,1.59,1.66,3.33,6.49,
147450,2023,1.27,1.44,2.74,1.57,1.66,3.32,6.19,
145536,2023,1.54,1.59,3.2,1.59,1.66,3.33,6.67,
147564,2023,1.37,1.58,3.01,1.61,1.66,3.34,6.49,
151849,2023,,,,1.51,1.66,3.26,3.26,
147003,2023,1.36,1.6,3.0,1.61,1.66,3.33,6.47,
143269,2024,1.74,1.67,3.48,1.69,1.66,3.4,7.03,
145834,2023,1.36,1.6,3.01,1.58,1.66,3.33,6.48,
120435,2022,0.79,0.47,1.27,1.12,1.66,2.8,4.18,
150169,2023,1.77,1.82,3.69,1.78,1.66,3.55,7.43,
120746,2023,1.54,1.79,3.42,1.68,1.66,3.45,7.05,
149753,2022,0.97,-1.85,-0.93,1.31,1.66,3.01,2.09,
120676,2023,1.58,1.84,3.52,1.67,1.66,3.44,7.14,
138358,2023,1.52,1.76,3.37,1.64,1.66,3.41,6.97,
119016,2024,2.1,1.84,3.99,2.5,1.66,4.27,8.48,
119498,2022,1.2,0.02,1.2,1.87,1.66,3.59,4.91,
146457,2022,-1.44,-4.78,-5.88,4.35,1.66,5.83,-0.36,
150754,2023,1.42,1.83,3.35,1.39,1.66,3.12,6.62,
149539,2023,1.76,1.78,3.64,1.67,1.66,3.45,7.29,
148729,2024,1.99,1.89,3.92,2.59,1.66,4.36,8.5,
120482,2023,1.57,1.7,3.34,1.99,1.66,3.69,7.15,
120711,2024,2.42,1.83,4.27,2.8,1.67,4.55,9.09,
147736,2023,1.37,1.59,3.02,1.59,1.67,3.35,6.51,
146980,2023,1.36,1.58,3.0,1.6,1.67,3.35,6.5,
146191,2023,1.36,1.58,3.0,1.59,1.67,3.34,6.49,
146141,2023,1.37,1.58,3.0,1.59,1.67,3.34,6.5,
150562,2023,1.36,1.58,3.0,1.59,1.67,3.34,6.48,
120785,2023,1.36,1.58,3.0,1.61,1.67,3.34,6.48,
146062,2023,1.36,1.59,3.02,1.59,1.67,3.35,6.51,
151329,2023,1.52,3.0,4.63,1.2,1.67,2.7,7.47,
147883,2023,1.35,1.58,2.99,1.59,1.67,3.35,6.48,
147214,2023,1.34,1.57,2.96,1.58,1.67,3.32,6.42,
147570,2023,1.35,1.57,2.98,1.59,1.67,3.34,6.46,
147515,2023,1.36,1.6,3.0,1.59,1.67,3.33,6.48,
146675,2023,1.37,1.6,3.03,1.62,1.67,3.35,6.52,
145810,2023,1.37,1.59,3.03,1.59,1.67,3.34,6.51,
103734,2024,1.75,1.68,3.53,1.7,1.67,3.42,7.09,
152870,2024,,,,0.0,1.67,1.61,1.61,
143704,2023,1.41,2.84,4.35,0.53,1.67,2.1,6.63,
150788,2023,1.43,1.85,3.36,1.44,1.67,3.19,6.71,
148721,2021,3.51,7.43,12.46,13.36,1.67,14.97,29.09,
148795,2023,1.45,1.84,3.36,1.43,1.67,3.18,6.72,
148795,2024,1.92,1.72,3.73,2.01,1.67,3.75,7.68,
134503,2023,1.17,2.16,3.42,1.41,1.67,3.1,6.67,
149076,2022,1.01,-0.37,0.66,1.24,1.67,2.96,3.69,
149076,2023,1.32,2.01,3.42,1.46,1.67,3.23,6.81,
119226,2024,2.03,1.74,3.81,2.55,1.67,4.31,8.28,
119816,2023,1.39,1.98,3.45,1.57,1.67,3.32,6.93,
120073,2024,3.47,6.29,10.44,3.39,1.68,5.49,16.96,
144646,2024,2.0,1.65,3.73,2.27,1.68,4.03,7.93,
151792,2024,1.9,1.92,3.89,2.34,1.68,4.13,8.23,
128051,2023,1.31,2.07,3.44,1.59,1.68,3.33,6.93,
147606,2023,1.52,1.61,3.18,1.62,1.68,3.35,6.65,
145486,2023,1.37,1.61,3.02,1.59,1.68,3.34,6.5,
147287,2023,1.55,1.59,3.2,1.61,1.68,3.34,6.69,
147951,2023,1.38,1.6,3.04,1.61,1.68,3.38,6.56,
146963,2023,1.54,1.6,3.19,1.62,1.68,3.35,6.67,
151190,2024,1.73,1.69,3.47,1.62,1.68,3.34,6.94,
103734,2023,1.41,1.65,3.12,1.65,1.68,3.39,6.66,
119523,2023,1.57,1.96,3.62,1.72,1.68,3.51,7.31,
146075,2023,1.58,1.8,3.47,1.69,1.68,3.5,7.16,
119239,2023,1.37,3.72,5.24,1.29,1.68,2.94,8.38,
119081,2023,1.31,2.34,3.73,1.53,1.68,3.24,7.12,
120510,2022,1.14,-0.11,1.05,1.47,1.68,3.18,4.35,
119400,2023,1.82,2.18,4.07,1.65,1.68,3.43,7.67,
147492,2021,7.12,9.16,18.6,12.58,1.69,14.17,35.25,
120276,2021,0.38,1.96,2.56,3.92,1.69,5.66,8.24,
120497,2023,1.31,1.98,3.37,1.48,1.69,3.24,6.76,
147196,2023,1.54,1.61,3.2,1.63,1.69,3.36,6.69,
147157,2023,1.39,1.62,3.07,1.62,1.69,3.38,6.59,
149865,2024,3.32,1.92,5.18,3.25,1.69,4.87,10.31,
119164,2024,1.7,1.67,3.39,1.68,1.69,3.44,6.99,
131898,2023,1.47,1.91,3.46,1.52,1.69,3.29,6.91,
149474,2023,1.47,1.84,3.41,1.34,1.69,3.1,6.65,
120700,2021,13.14,12.25,29.25,10.86,1.69,12.42,45.38,
144754,2023,1.6,1.83,3.53,1.69,1.69,3.49,7.21,
143494,2023,1.6,1.86,3.55,1.73,1.69,3.54,7.28,
120364,2023,1.6,1.87,3.55,2.1,1.69,3.87,7.56,
138875,2023,1.49,1.73,3.3,1.96,1.69,3.69,7.13,
141588,2022,1.14,-0.2,0.96,1.56,1.7,3.3,4.36,
144339,2023,1.42,2.01,3.51,1.5,1.7,3.27,6.94,
119621,2023,1.63,1.42,3.14,1.35,1.7,3.14,6.43,
146215,2022,1.03,-0.35,0.72,1.16,1.7,2.91,3.72,
118814,2023,1.34,2.37,3.76,1.47,1.7,3.24,7.15,
151045,2022,0.85,-0.31,0.59,1.56,1.7,3.33,3.99,
151228,2023,1.35,2.27,3.72,1.32,1.7,2.95,6.83,
142388,2024,2.38,11.68,16.85,7.69,1.7,10.12,30.4,
125345,2023,1.43,1.66,3.16,1.64,1.7,3.42,6.73,
125345,2024,1.79,1.7,3.59,1.72,1.7,3.47,7.22,
145971,2023,1.43,1.66,3.16,1.62,1.7,3.41,6.71,
145589,2022,0.72,-0.62,0.04,1.32,1.7,3.11,3.17,
148529,2023,1.53,1.81,3.43,1.67,1.7,3.48,7.1,
150663,2023,1.38,1.76,3.22,1.41,1.7,3.21,6.61,
149210,2023,1.41,1.84,3.41,1.33,1.7,3.08,6.52,
119824,2023,1.45,2.45,3.98,1.5,1.7,3.27,7.39,
118987,2022,1.01,-0.97,0.04,1.87,1.71,3.55,3.65,
133791,2023,1.34,2.11,3.5,1.58,1.71,3.36,6.99,
119533,2023,1.47,2.0,3.54,1.67,1.71,3.44,7.15,
118489,2021,2.03,5.59,7.64,5.85,1.71,7.46,15.75,
147157,2024,1.71,1.67,3.48,1.7,1.71,3.46,7.09,
119800,2024,1.84,1.72,3.67,1.75,1.71,3.52,7.35,
120837,2023,1.43,1.65,3.14,1.67,1.71,3.45,6.74,
120351,2022,0.75,-8.18,-6.43,12.92,1.71,14.79,7.36,
120603,2024,2.22,2.05,4.14,2.8,1.71,4.62,8.99,
119783,2022,-5.81,-9.43,-14.77,8.97,1.71,11.49,-4.78,
119379,2024,1.69,1.63,3.4,1.76,1.71,3.52,7.12,
152947,2024,,,,,1.71,1.71,1.71,
153000,2024,,,,,1.71,1.71,1.71,
119739,2023,1.3,2.12,3.48,1.64,1.71,3.41,7.03,
149587,2022,0.93,-0.08,0.9,1.32,1.71,3.1,4.09,
130050,2024,2.21,1.98,4.18,2.63,1.71,4.5,8.91,
130206,2023,1.61,1.92,3.62,2.11,1.71,3.89,7.65,
151792,2023,,0.09,0.09,2.0,1.72,3.51,3.59,
120764,2024,2.11,1.71,3.83,2.82,1.72,4.62,8.63,
118780,2022,1.18,-0.35,0.94,1.66,1.72,3.43,4.48,
119082,2022,7.33,-0.39,6.94,1.12,1.72,2.87,10.11,
138472,2022,0.15,-0.18,-0.05,1.2,1.72,2.79,2.83,
119091,2023,1.46,1.68,3.21,1.66,1.72,3.47,6.83,
119091,2024,1.83,1.72,3.67,1.76,1.72,3.54,7.37,
120406,2024,1.81,1.76,3.63,1.75,1.72,3.52,7.31,
145971,2024,1.83,1.72,3.66,1.73,1.72,3.51,7.33,
118371,2024,1.85,1.73,3.69,1.86,1.72,3.66,7.52,
149753,2024,1.87,1.72,3.7,1.81,1.72,3.6,7.52,
149243,2024,1.73,1.7,3.56,1.82,1.72,3.66,7.52,
150326,2023,1.5,1.92,3.59,1.32,1.72,3.1,6.72,
149247,2023,1.42,1.83,3.43,1.27,1.72,3.06,6.59,
151283,2023,1.32,1.81,3.33,1.18,1.72,2.94,6.43,
119226,2023,1.4,2.2,3.64,1.47,1.72,3.23,7.03,
149361,2022,0.91,-1.13,-0.19,1.31,1.73,3.05,2.91,
141588,2023,1.49,2.13,3.69,1.6,1.73,3.4,7.23,
148755,2024,2.17,1.72,3.94,2.44,1.73,4.3,8.47,
120304,2023,1.49,1.69,3.25,1.69,1.73,3.49,6.89,
120197,2023,1.47,1.71,3.22,1.66,1.73,3.47,6.85,
120197,2024,1.83,1.8,3.7,1.77,1.73,3.56,7.43,
119766,2023,1.47,1.66,3.2,1.67,1.73,3.48,6.85,
119766,2024,1.78,1.79,3.68,1.76,1.73,3.55,7.39,
148841,2024,1.82,1.76,3.64,1.75,1.73,3.53,7.33,
119125,2023,1.46,1.7,3.21,1.67,1.73,3.49,6.84,
119135,2023,1.35,1.62,3.0,1.66,1.73,3.48,6.63,
120537,2023,1.45,1.68,3.2,1.66,1.73,3.48,6.83,
120249,2023,1.47,1.7,3.22,1.67,1.73,3.48,6.85,
120249,2024,1.85,1.74,3.7,1.76,1.73,3.54,7.41,
119800,2023,1.46,1.7,3.21,1.66,1.73,3.48,6.84,
118701,2023,1.48,1.69,3.23,1.67,1.73,3.49,6.88,
148450,2023,1.11,2.86,4.4,0.98,1.73,2.51,6.84,
148993,2022,-3.59,-12.34,-14.87,15.13,1.73,15.65,-2.36,
148913,2023,1.44,1.74,3.28,1.65,1.73,3.47,6.93,
150938,2023,1.48,1.81,3.36,1.38,1.73,3.2,6.74,
149199,2023,1.46,1.86,3.42,1.32,1.73,3.12,6.7,
118796,2024,2.11,1.73,3.9,2.56,1.73,4.4,8.54,
147473,2021,10.26,7.51,19.85,11.83,1.74,13.41,35.72,
119533,2022,1.18,-0.41,0.71,1.65,1.74,3.42,4.21,
140603,2022,0.87,-0.35,0.52,1.53,1.74,3.37,3.98,
119798,2023,1.39,3.46,4.97,1.69,1.74,3.51,8.7,
120282,2023,1.33,2.5,3.91,1.03,1.74,2.68,6.71,
120038,2024,1.85,1.79,3.69,1.77,1.74,3.57,7.42,
118859,2023,1.47,1.69,3.23,1.68,1.74,3.51,6.89,
120304,2024,1.83,1.73,3.68,1.76,1.74,3.55,7.4,
151390,2023,0.93,2.57,3.5,1.21,1.74,3.05,6.63,
120389,2023,1.48,1.7,3.24,1.69,1.74,3.5,6.89,
118364,2023,1.48,1.7,3.24,1.67,1.74,3.5,6.89,
118364,2024,1.85,1.73,3.69,1.77,1.74,3.56,7.41,
148841,2023,1.47,1.69,3.23,1.67,1.74,3.49,6.87,
120406,2023,1.45,1.68,3.19,1.67,1.74,3.5,6.85,
120537,2024,1.82,1.73,3.68,1.77,1.74,3.57,7.41,
118305,2023,1.47,1.68,3.22,1.69,1.74,3.52,6.89,
118305,2024,1.83,1.8,3.69,1.76,1.74,3.56,7.41,
119369,2023,1.45,1.71,3.22,1.67,1.74,3.5,6.87,
140196,2023,1.46,1.7,3.23,1.67,1.74,3.5,6.88,
118701,2024,1.85,1.74,3.7,1.76,1.74,3.56,7.43,
150484,2023,1.6,3.05,4.78,0.85,1.74,2.43,7.33,
120735,2024,1.9,1.66,3.66,2.02,1.74,3.83,7.71,
150487,2022,,,,1.92,1.74,2.28,2.28,
119016,2023,1.45,2.13,3.66,1.65,1.74,3.45,7.28,
119498,2024,2.15,1.89,4.05,2.51,1.74,4.37,8.6,
150545,2023,1.31,1.93,3.33,1.34,1.74,3.15,6.61,
148729,2022,0.91,-0.4,0.52,1.29,1.74,3.06,3.67,
149389,2021,,,,,1.74,1.74,1.74,
118474,2023,1.63,1.92,3.63,2.03,1.74,3.85,7.62,
118931,2023,1.62,1.83,3.54,2.02,1.74,3.84,7.52,
129052,2023,1.61,1.84,3.53,2.02,1.74,3.84,7.52,
148755,2022,0.9,-0.67,0.27,1.07,1.75,2.86,3.26,
128051,2022,1.35,-0.69,0.7,1.79,1.75,3.58,4.4,
118859,2024,1.84,1.74,3.69,1.77,1.75,3.58,7.43,
119861,2023,1.45,1.68,3.2,1.67,1.75,3.51,6.86,
119861,2024,1.84,1.73,3.68,1.76,1.75,3.57,7.41,
138299,2024,1.81,1.75,3.68,1.77,1.75,3.58,7.43,
120389,2024,1.85,1.74,3.7,1.77,1.75,3.58,7.44,
119303,2023,1.48,1.73,3.25,1.7,1.75,3.52,6.92,
119303,2024,1.84,1.74,3.69,1.77,1.75,3.58,7.43,
149664,2023,1.68,1.7,3.43,1.71,1.75,3.51,7.08,
149664,2024,1.84,1.81,3.7,1.77,1.75,3.58,7.44,
119125,2024,1.85,1.74,3.69,1.79,1.75,3.6,7.45,
119568,2024,1.85,1.75,3.71,1.78,1.75,3.58,7.46,
119135,2024,1.84,1.8,3.7,1.77,1.75,3.57,7.44,
119369,2024,1.85,1.74,3.7,1.78,1.75,3.58,7.44,
118577,2023,1.44,1.67,3.17,1.67,1.75,3.49,6.81,
118577,2024,1.83,1.73,3.68,1.78,1.75,3.58,7.43,
139538,2023,1.48,1.71,3.25,1.71,1.75,3.53,6.94,
140196,2024,1.87,1.77,3.75,1.78,1.75,3.59,7.5,
151833,2023,,,,1.57,1.75,3.4,3.4,
151833,2024,1.85,1.74,3.7,1.78,1.75,3.58,7.45,
119415,2023,1.68,1.71,3.44,1.72,1.75,3.52,7.1,
119415,2024,1.84,1.78,3.67,1.76,1.75,3.57,7.4,
150357,2022,0.0,-1.65,-1.65,1.24,1.75,3.04,1.36,
118317,2024,1.78,1.67,3.54,1.77,1.75,3.58,7.32,
120475,2024,2.54,2.07,4.6,2.7,1.75,4.59,9.42,
119016,2022,0.95,-0.26,0.69,1.49,1.75,3.26,4.04,
119739,2022,0.97,-0.54,0.43,1.57,1.75,3.33,3.82,
119828,2024,1.88,1.77,3.76,1.84,1.75,3.66,7.59,
119714,2023,1.35,2.68,4.11,1.33,1.75,3.12,7.36,
140603,2023,1.35,1.65,3.14,1.37,1.76,3.18,6.44,
130722,2022,0.82,-0.41,0.43,1.2,1.76,2.96,3.46,
119341,2023,1.88,2.88,4.9,0.97,1.76,2.63,7.68,
120792,2022,-0.12,-0.24,-0.37,1.87,1.76,3.59,3.27,
120038,2023,1.68,1.69,3.44,1.69,1.76,3.5,7.11,
138299,2023,1.47,1.73,3.25,1.69,1.76,3.52,6.92,
119568,2023,1.52,1.73,3.29,1.67,1.76,3.5,6.95,
139538,2024,1.85,1.75,3.7,1.77,1.76,3.59,7.45,
119863,2024,1.96,1.76,3.84,1.92,1.76,3.76,7.78,
133925,2024,1.92,1.77,3.79,1.91,1.76,3.75,7.71,
118291,2024,1.87,1.71,3.68,1.88,1.76,3.74,7.63,
150169,2024,1.9,1.73,3.73,1.95,1.76,3.79,7.74,
148446,2022,1.03,-1.9,-0.9,1.12,1.76,3.01,2.22,
144173,2024,1.87,1.77,3.76,1.81,1.76,3.63,7.56,
150854,2023,1.56,1.71,3.47,1.23,1.76,3.05,6.69,
147311,2024,1.81,1.7,3.62,1.74,1.76,3.57,7.39,
119675,2022,0.51,-1.66,-1.26,1.13,1.76,2.83,1.66,
120670,2024,2.17,1.89,4.02,2.58,1.76,4.46,8.7,
119816,2022,1.05,-0.15,0.94,1.19,1.76,2.99,4.01,
119382,2023,1.28,1.6,2.95,1.22,1.76,3.01,6.09,
134387,2023,1.5,2.21,3.8,1.66,1.77,3.51,7.51,
120837,2024,1.8,1.72,3.57,1.75,1.77,3.58,7.31,
119812,2024,1.93,1.82,3.85,1.95,1.77,3.78,7.8,
148913,2024,1.77,1.67,3.6,1.79,1.77,3.62,7.44,
147908,2024,1.89,1.77,3.77,1.84,1.77,3.68,7.62,
138358,2024,1.85,1.71,3.67,1.81,1.77,3.65,7.52,
151146,2023,1.79,2.28,4.18,1.52,1.77,3.33,7.7,
120510,2024,2.15,1.79,3.97,2.45,1.77,4.34,8.54,
151364,2023,1.08,1.78,2.94,1.36,1.77,3.2,6.32,
123704,2022,0.61,-0.62,-0.03,1.41,1.77,3.21,3.21,
119759,2022,0.53,-1.38,-1.0,2.94,1.78,4.62,3.59,
119757,2022,0.51,-1.38,-1.01,2.94,1.78,4.62,3.58,
120282,2022,0.56,-0.28,0.27,0.78,1.78,2.27,2.58,
152140,2023,,,,,1.78,1.78,1.78,
119075,2022,0.14,-0.62,-0.6,2.01,1.78,3.65,3.01,
120435,2023,1.18,2.06,3.3,0.98,1.78,2.82,6.24,
143612,2024,1.86,1.74,3.71,1.97,1.78,3.81,7.74,
151117,2024,1.93,1.83,3.87,1.93,1.78,3.78,7.84,
119750,2024,1.91,1.74,3.76,1.83,1.78,3.67,7.65,
151218,2023,1.43,1.75,3.31,1.24,1.78,3.08,6.58,
151456,2023,1.4,1.79,3.35,1.25,1.78,3.06,6.58,
128006,2022,1.43,-0.84,0.59,1.8,1.78,3.55,4.24,
120754,2024,2.09,1.88,3.98,2.34,1.78,4.21,8.41,
152825,2024,,,,0.7,1.78,2.52,2.52,
143508,2024,1.89,1.72,3.71,1.84,1.78,3.68,7.61,
118796,2022,1.17,-0.56,0.64,1.4,1.78,3.22,3.98,
120692,2024,2.01,1.82,3.88,2.22,1.79,4.11,8.21,
148454,2021,-0.73,2.61,2.15,1.66,1.79,3.4,5.79,
130314,2022,1.34,-0.15,1.25,1.63,1.79,3.48,4.88,
133488,2024,2.21,1.94,4.21,2.69,1.79,4.57,8.99,
150702,2022,,,,,1.79,1.79,1.79,
149029,2023,1.33,1.71,3.13,1.36,1.79,3.21,6.49,
119505,2022,0.7,-0.51,0.16,4.49,1.79,6.32,6.6,
120570,2024,1.89,1.71,3.7,1.91,1.79,3.78,7.69,
149526,2024,1.85,1.72,3.67,2.16,1.79,4.03,7.93,
145034,2024,1.92,1.77,3.8,1.85,1.79,3.71,7.73,
152549,2024,0.0,1.73,1.79,1.79,1.79,3.67,5.62,
119205,2024,1.89,1.78,3.77,1.85,1.79,3.7,7.65,
120401,2023,1.71,1.91,3.69,2.12,1.79,3.99,7.84,
150692,2022,,,,,1.8,1.8,1.8,
130314,2023,1.6,2.08,3.77,1.67,1.8,3.58,7.53,
118780,2023,1.69,2.41,4.23,1.94,1.8,3.86,8.32,
118489,2022,-1.81,-6.66,-6.99,5.57,1.8,6.87,-0.43,
150595,2024,-2.42,-5.38,-7.67,4.63,1.8,5.22,-3.26,
149950,2022,0.42,-1.78,-1.42,1.44,1.8,3.28,1.79,
120261,2021,1.85,5.92,8.08,6.52,1.8,7.99,16.71,
149587,2023,1.68,2.08,3.87,1.41,1.8,3.29,7.32,
147772,2024,1.86,1.73,3.71,1.83,1.8,3.69,7.62,
120590,2023,1.7,2.56,4.36,2.1,1.81,3.96,8.53,
118942,2024,1.95,1.83,3.9,1.96,1.81,3.84,7.97,
118840,2024,1.95,1.83,3.87,1.99,1.81,3.87,7.98,
144403,2023,1.2,2.33,3.59,1.09,1.81,2.9,6.62,
120315,2024,1.93,1.72,3.74,1.96,1.81,3.85,7.81,
120746,2024,1.91,1.75,3.77,1.9,1.81,3.78,7.77,
147731,2024,1.88,1.81,3.79,1.84,1.81,3.73,7.73,
150353,2023,1.49,1.89,3.49,1.27,1.81,3.14,6.73,
119539,2023,1.51,2.34,3.92,1.41,1.81,3.25,7.33,
149539,2024,1.9,1.75,3.76,1.85,1.81,3.73,7.71,
120764,2021,0.84,1.45,2.45,17.16,1.82,19.33,22.27,
148751,2022,-4.84,-15.6,-19.12,9.82,1.82,10.9,-9.82,
133386,2024,9.29,15.51,28.36,12.72,1.82,15.03,48.38,
148479,2022,0.73,-2.0,-1.33,1.13,1.82,2.85,1.6,
149855,2023,1.6,1.82,3.62,1.16,1.82,3.03,6.75,
149999,2023,1.65,1.88,3.68,1.3,1.82,3.15,6.8,
