scheme_code,nav_value,date
149254,11.0118,2023-11-01
149254,11.1029,2023-11-02
149254,11.1695,2023-11-03
149254,11.2739,2023-11-06
149254,11.2736,2023-11-07
149254,11.3125,2023-11-08
149254,11.2795,2023-11-09
149254,11.2688,2023-11-10
149254,11.3242,2023-11-13
149254,11.4652,2023-11-15
149254,11.5605,2023-11-16
149254,11.6402,2023-11-17
149254,11.6555,2023-11-20
149254,11.6739,2023-11-21
149254,11.6919,2023-11-22
149254,11.7306,2023-11-23
149254,11.6935,2023-11-24
149254,11.7432,2023-11-28
149254,11.8538,2023-11-29
149254,11.9098,2023-11-30
149254,11.9887,2023-12-01
149254,12.1004,2023-12-04
149254,12.0916,2023-12-05
149254,12.1671,2023-12-06
149254,12.1527,2023-12-07
149254,12.1537,2023-12-08
149254,12.1938,2023-12-11
149254,12.1715,2023-12-12
149254,12.1897,2023-12-13
149254,12.3176,2023-12-14
149254,12.4476,2023-12-15
149254,12.4614,2023-12-18
149254,12.526,2023-12-19
149254,12.3076,2023-12-20
149254,12.3532,2023-12-21
149254,12.5239,2023-12-22
149254,12.6298,2023-12-26
149254,12.7124,2023-12-27
149254,12.8166,2023-12-28
149254,12.849,2023-12-29
149254,12.8794,2024-01-01
149254,12.8378,2024-01-02
149254,12.746,2024-01-03
149254,12.7949,2024-01-04
149254,12.8197,2024-01-05
149254,12.6704,2024-01-08
149254,12.6923,2024-01-09
149254,12.6891,2024-01-10
149254,12.7363,2024-01-11
149254,12.8751,2024-01-12
149254,13.0103,2024-01-15
149254,12.944,2024-01-16
149254,12.8191,2024-01-17
149254,12.6847,2024-01-18
149254,12.8216,2024-01-19
149254,12.4816,2024-01-23
149254,12.6742,2024-01-24
149254,12.582,2024-01-25
149254,12.6834,2024-01-29
149254,12.6178,2024-01-30
149254,12.7361,2024-01-31
149254,12.7422,2024-02-01
149254,12.8304,2024-02-02
149254,12.7871,2024-02-05
149254,12.9458,2024-02-06
149254,12.9471,2024-02-07
149254,12.8581,2024-02-08
149254,12.87,2024-02-09
149254,12.7757,2024-02-12
149254,12.8895,2024-02-13
149254,12.9811,2024-02-14
149254,13.0256,2024-02-15
149254,13.1444,2024-02-16
149254,13.1284,2024-02-19
149254,13.0788,2024-02-20
149254,12.9635,2024-02-21
149254,13.1341,2024-02-22
149254,13.135,2024-02-23
149254,13.0506,2024-02-26
149254,13.0897,2024-02-27
149254,12.967,2024-02-28
149254,12.993,2024-02-29
149254,13.0549,2024-03-01
149254,13.0852,2024-03-04
149254,13.0388,2024-03-05
149254,13.1011,2024-03-06
149254,13.189,2024-03-07
149254,13.1684,2024-03-11
149254,13.0987,2024-03-12
149254,12.8662,2024-03-13
149254,13.092,2024-03-14
149254,12.9961,2024-03-15
149254,12.9887,2024-03-18
149254,12.763,2024-03-19
149254,12.7999,2024-03-20
149254,12.9521,2024-03-21
149254,12.9682,2024-03-22
149254,12.9778,2024-03-26
149254,12.945,2024-03-27
149254,13.057,2024-03-28
149254,13.0569,2024-03-31
149254,13.1952,2024-04-02
149254,13.2093,2024-04-04
149254,13.2292,2024-04-05
149254,13.2719,2024-04-08
149254,13.2055,2024-04-09
149254,13.276,2024-04-10
119075,80.2788,2022-12-12
119075,80.3466,2022-12-13
119075,80.4218,2022-12-14
119075,80.3915,2022-12-15
119075,80.3679,2022-12-16
119075,80.4062,2022-12-19
119075,80.3952,2022-12-20
119075,80.4141,2022-12-21
119075,80.3968,2022-12-22
119075,80.3933,2022-12-23
119075,80.4215,2022-12-26
119075,80.4767,2022-12-27
119075,80.4315,2022-12-28
119075,80.4734,2022-12-29
119075,80.456,2022-12-30
119075,80.769,2023-01-12
119075,80.805,2023-01-13
119075,80.7942,2023-01-16
119075,80.8665,2023-01-19
119075,80.7955,2023-01-20
119075,80.841,2023-01-23
119075,80.8455,2023-01-24
119075,80.8698,2023-01-25
119075,80.845,2023-01-27
119075,80.7935,2023-01-30
119075,80.839,2023-01-31
119075,81.0509,2023-02-01
119075,81.0434,2023-02-02
119075,81.0797,2023-02-03
119075,81.0874,2023-02-07
119075,81.0171,2023-02-08
119075,81.0069,2023-02-09
119075,80.9796,2023-02-10
119075,80.9886,2023-02-13
119075,80.9928,2023-02-14
119075,81.0799,2023-02-16
119075,81.0384,2023-02-17
119075,81.1157,2023-02-20
119075,81.1001,2023-02-21
119075,81.0445,2023-02-22
119075,81.089,2023-02-23
119075,81.0792,2023-02-24
119075,81.0465,2023-02-27
119075,81.0819,2023-02-28
119075,81.1729,2023-03-01
119075,81.1854,2023-03-02
119075,81.2557,2023-03-03
119075,81.2966,2023-03-06
119075,81.2278,2023-03-08
119075,81.2721,2023-03-09
119075,81.2976,2023-03-10
119075,81.5092,2023-03-13
119075,81.5098,2023-03-14
119075,81.568,2023-03-15
119075,81.5784,2023-03-16
119075,81.5959,2023-03-17
119075,81.703,2023-03-20
119075,81.67,2023-03-21
119075,81.7164,2023-03-23
119075,81.7997,2023-03-24
119075,81.8636,2023-03-27
119075,81.8293,2023-03-28
119075,81.9521,2023-03-29
119075,81.9835,2023-03-31
119075,82.0293,2023-04-03
119075,82.1609,2023-04-05
119075,82.3551,2023-04-06
119075,82.3925,2023-04-10
119075,82.409,2023-04-11
119075,82.4311,2023-04-12
119075,82.4404,2023-04-13
119075,82.4737,2023-04-17
119075,82.5543,2023-04-18
119075,82.5566,2023-04-19
119075,82.5932,2023-04-20
119075,82.6898,2023-04-21
119075,82.8252,2023-04-24
119075,82.8392,2023-04-25
119075,82.8412,2023-04-26
119075,82.9005,2023-04-27
119075,82.8716,2023-04-28
119075,82.9346,2023-05-02
119075,83.1945,2023-05-03
119075,83.1759,2023-05-04
119075,83.1563,2023-05-09
119075,83.1779,2023-05-10
119075,83.2182,2023-05-11
119075,83.3414,2023-05-12
119075,83.3584,2023-05-15
119075,83.4559,2023-05-16
119075,83.4686,2023-05-17
119075,83.4961,2023-05-18
119075,83.4551,2023-05-19
119075,83.5821,2023-05-22
119075,83.5093,2023-05-23
119075,83.592,2023-05-24
119075,83.5695,2023-05-25
119075,83.5996,2023-05-26
119075,83.5772,2023-05-29
119075,83.6171,2023-05-30
119075,83.6604,2023-05-31
119075,83.7214,2023-06-01
119075,83.7212,2023-06-02
119075,83.7362,2023-06-05
119075,83.8032,2023-06-06
119075,83.8094,2023-06-07
119075,83.6935,2023-06-08
119075,83.6866,2023-06-09
119075,83.7808,2023-06-12
119075,83.847,2023-06-13
119075,83.8355,2023-06-14
119075,83.7825,2023-06-15
119075,83.7999,2023-06-16
119075,83.8089,2023-06-19
119075,83.825,2023-06-20
119075,83.8316,2023-06-21
119075,83.7836,2023-06-22
119075,83.8367,2023-06-23
119075,83.9053,2023-06-26
119075,83.9421,2023-06-27
119075,83.98,2023-06-28
119075,83.8488,2023-06-30
119075,83.8892,2023-07-03
119075,83.9097,2023-07-04
119075,83.9698,2023-07-05
119075,83.8837,2023-07-06
119075,83.8472,2023-07-07
119075,83.93,2023-07-10
119075,84.0966,2023-07-11
119075,84.0677,2023-07-12
119075,84.2116,2023-07-13
119075,84.1896,2023-07-14
119075,84.2666,2023-07-17
119075,84.3522,2023-07-18
119075,84.3351,2023-07-19
119075,84.3443,2023-07-20
119075,84.334,2023-07-21
119075,84.4217,2023-07-24
119075,84.3567,2023-07-25
119075,84.4209,2023-07-26
119075,84.3992,2023-07-27
119075,84.2891,2023-07-28
119075,84.2929,2023-07-31
119075,84.3723,2023-08-01
119075,84.388,2023-08-02
119075,84.2967,2023-08-03
119075,84.311,2023-08-04
119075,84.3705,2023-08-07
119075,84.4526,2023-08-08
119075,84.4508,2023-08-09
119075,84.5222,2023-08-10
119075,84.4225,2023-08-11
119075,84.4669,2023-08-14
119075,84.5121,2023-08-18
119075,84.5831,2023-08-21
119075,84.6028,2023-08-22
119075,84.6988,2023-08-23
119075,84.721,2023-08-24
119075,84.7041,2023-08-25
119075,84.8185,2023-08-28
119075,84.8322,2023-08-29
119075,84.8404,2023-08-30
119075,84.8745,2023-08-31
119075,84.8779,2023-09-01
119075,84.8622,2023-09-04
119075,84.8745,2023-09-05
119075,84.8634,2023-09-06
119075,84.9754,2023-09-07
119075,84.9326,2023-09-08
119075,84.8536,2023-09-11
119075,84.8739,2023-09-12
119075,85.0883,2023-09-13
119075,85.3168,2023-09-14
119075,85.1889,2023-09-15
119075,85.2399,2023-09-18
119075,85.2688,2023-09-20
119075,85.3455,2023-09-21
119075,85.2708,2023-09-22
119075,85.3128,2023-09-25
119075,85.2841,2023-09-26
119075,85.2693,2023-09-27
119075,85.1878,2023-09-29
119075,85.2032,2023-09-30
119075,85.156,2023-10-03
119075,85.1488,2023-10-04
119075,85.2216,2023-10-05
119075,84.775,2023-10-06
119075,84.661,2023-10-09
119075,84.7491,2023-10-10
119075,84.9069,2023-10-11
119075,84.939,2023-10-12
119075,84.941,2023-10-13
119075,84.9458,2023-10-16
119075,84.9945,2023-10-17
119075,84.9362,2023-10-18
119075,84.9141,2023-10-19
119075,84.94,2023-10-20
119075,84.9381,2023-10-23
119075,85.0831,2023-10-25
119075,85.0379,2023-10-26
119075,85.0863,2023-10-27
119075,85.0884,2023-10-30
119075,85.1589,2023-10-31
119075,85.1636,2023-11-01
119075,85.2591,2023-11-02
119075,85.3112,2023-11-03
119075,85.3937,2023-11-06
119075,85.4641,2023-11-07
119075,85.5448,2023-11-08
119075,85.5495,2023-11-09
119075,85.4557,2023-11-10
119075,85.5343,2023-11-13
119075,85.7664,2023-11-15
119075,85.774,2023-11-16
119075,85.8488,2023-11-17
119075,85.7886,2023-11-20
119075,85.7413,2023-11-21
119075,85.8006,2023-11-22
119075,85.8288,2023-11-23
119075,85.7548,2023-11-24
119075,85.8221,2023-11-28
119075,85.8952,2023-11-29
119075,85.8353,2023-11-30
119075,85.797,2023-12-01
119075,85.9193,2023-12-04
119075,85.9582,2023-12-05
119075,86.0386,2023-12-06
119075,86.0813,2023-12-07
119075,86.0022,2023-12-08
119075,86.0064,2023-12-11
119075,86.0459,2023-12-12
119075,86.1272,2023-12-13
119075,86.4071,2023-12-14
119075,86.5604,2023-12-15
119075,86.6237,2023-12-18
119075,86.6043,2023-12-19
119075,86.6468,2023-12-20
119075,86.6302,2023-12-21
119075,86.6237,2023-12-22
119075,86.7115,2023-12-26
119075,86.6395,2023-12-27
119075,86.6342,2023-12-28
119075,86.7896,2023-12-29
119075,86.7426,2024-01-01
119075,86.7484,2024-01-02
119075,86.7543,2024-01-03
119075,86.7558,2024-01-04
119075,86.7071,2024-01-05
119075,86.8714,2024-01-08
119075,86.9473,2024-01-09
119075,87.0026,2024-01-10
119075,87.0883,2024-01-11
119075,87.0967,2024-01-12
119075,87.2321,2024-01-15
119075,87.2482,2024-01-16
119075,87.2095,2024-01-17
119075,87.1926,2024-01-18
119075,87.1665,2024-01-19
119075,87.2516,2024-01-23
119075,87.2665,2024-01-24
119075,87.2772,2024-01-25
119075,87.3669,2024-01-29
119075,87.4027,2024-01-30
119075,87.4907,2024-01-31
119075,87.82,2024-02-01
119075,87.9405,2024-02-02
119075,87.83,2024-02-05
119075,87.8521,2024-02-06
119075,87.9424,2024-02-07
119075,87.9575,2024-02-08
119075,87.8863,2024-02-09
119075,87.9683,2024-02-12
119075,87.9727,2024-02-13
119075,87.9535,2024-02-14
119075,88.0956,2024-02-15
119075,88.1018,2024-02-16
119075,88.2251,2024-02-20
119075,88.2959,2024-02-21
119075,88.2532,2024-02-22
119075,88.2484,2024-02-23
119075,88.3412,2024-02-26
119075,88.3298,2024-02-27
119075,88.3486,2024-02-28
119075,88.3692,2024-02-29
119075,88.4483,2024-03-01
119075,88.4922,2024-03-04
119075,88.5442,2024-03-05
119075,88.5687,2024-03-06
119075,88.6657,2024-03-07
119075,88.832,2024-03-11
119075,88.8417,2024-03-12
119075,88.8271,2024-03-13
119075,88.8345,2024-03-14
119075,88.835,2024-03-15
119075,88.7585,2024-03-18
119075,88.7027,2024-03-19
119075,88.7034,2024-03-20
119075,88.9506,2024-03-21
119075,88.8311,2024-03-22
119075,88.8429,2024-03-26
119075,88.9366,2024-03-27
119075,89.1098,2024-03-28
119075,89.142,2024-03-31
119075,88.906,2024-04-02
119075,88.9371,2024-04-03
119075,89.0302,2024-04-04
119075,88.9408,2024-04-05
119075,88.7729,2024-04-08
119075,88.9235,2024-04-10
119556,59.2029,2022-12-12
119556,59.25,2022-12-13
119556,59.5807,2022-12-14
119556,59.0995,2022-12-15
119556,58.528,2022-12-16
119556,58.5417,2022-12-19
119556,58.5232,2022-12-20
119556,57.5743,2022-12-21
119556,56.6721,2022-12-22
119556,54.9106,2022-12-23
119556,56.2881,2022-12-26
119556,57.1092,2022-12-27
119556,57.2619,2022-12-28
119556,57.2279,2022-12-29
119556,57.5098,2022-12-30
119556,57.8182,2023-01-12
119556,58.0027,2023-01-13
119556,57.944,2023-01-16
119556,58.0644,2023-01-19
119556,57.883,2023-01-20
119556,57.86,2023-01-23
119556,57.6192,2023-01-24
119556,57.1947,2023-01-25
119556,56.3871,2023-01-27
119556,56.2321,2023-01-30
119556,57.1558,2023-01-31
119556,56.5821,2023-02-01
119556,56.902,2023-02-02
119556,56.6639,2023-02-03
119556,56.8698,2023-02-06
119556,56.7842,2023-02-07
119556,57.2841,2023-02-08
119556,57.1285,2023-02-09
119556,57.4505,2023-02-10
119556,56.9642,2023-02-13
119556,56.626,2023-02-14
119556,56.7391,2023-02-15
119556,57.018,2023-02-16
119556,56.8721,2023-02-17
119556,56.8943,2023-02-20
119556,56.7286,2023-02-21
119556,56.1304,2023-02-22
119556,56.2027,2023-02-23
119556,56.1244,2023-02-24
119556,55.5466,2023-02-27
119556,55.7047,2023-02-28
119556,56.3504,2023-03-01
119556,56.3113,2023-03-02
119556,56.7058,2023-03-03
119556,57.0126,2023-03-06
119556,56.926,2023-03-08
119556,56.7613,2023-03-09
119556,56.3418,2023-03-10
119556,55.3664,2023-03-13
119556,54.8776,2023-03-14
119556,55.0196,2023-03-15
119556,54.7091,2023-03-16
119556,54.9006,2023-03-17
119556,54.438,2023-03-20
119556,54.6683,2023-03-21
119556,54.7565,2023-03-22
119556,54.7648,2023-03-23
119556,54.2031,2023-03-24
119556,53.5077,2023-03-27
119556,53.1811,2023-03-28
119556,54.0545,2023-03-29
119556,54.8968,2023-03-31
119556,55.3717,2023-04-03
119556,55.6513,2023-04-05
119556,55.8434,2023-04-06
119556,55.8695,2023-04-10
119556,56.1316,2023-04-11
119556,56.31,2023-04-12
119556,56.5029,2023-04-13
119556,56.5589,2023-04-17
119556,56.7969,2023-04-18
119556,56.7598,2023-04-19
119556,56.832,2023-04-20
119556,56.6553,2023-04-21
119556,56.7869,2023-04-24
119556,56.9562,2023-04-25
119556,57.2074,2023-04-26
119556,57.4313,2023-04-27
119556,57.8962,2023-04-28
119556,58.4032,2023-05-02
119556,58.4115,2023-05-03
119556,59.0628,2023-05-04
119556,59.1124,2023-05-05
119556,59.5993,2023-05-08
119556,59.6467,2023-05-09
119556,59.9235,2023-05-10
119556,60.4235,2023-05-11
119556,60.4428,2023-05-12
119556,60.8328,2023-05-15
119556,60.9491,2023-05-16
119556,61.1804,2023-05-17
119556,61.2229,2023-05-18
119556,61.3198,2023-05-19
119556,61.5477,2023-05-22
119556,61.6802,2023-05-23
119556,61.7001,2023-05-24
119556,61.7813,2023-05-25
119556,61.9842,2023-05-26
119556,62.1433,2023-05-29
119556,62.3322,2023-05-30
119556,62.6606,2023-05-31
119556,62.9321,2023-06-01
119556,63.3119,2023-06-02
119556,63.5601,2023-06-05
119556,63.8995,2023-06-06
119556,64.4762,2023-06-07
119556,64.087,2023-06-08
119556,63.9269,2023-06-09
119556,64.2947,2023-06-12
119556,64.6851,2023-06-13
119556,64.7716,2023-06-14
119556,64.7624,2023-06-15
119556,65.2439,2023-06-16
119556,65.3644,2023-06-19
119556,65.5789,2023-06-20
119556,65.6779,2023-06-21
119556,65.2484,2023-06-22
119556,64.7461,2023-06-23
119556,64.9904,2023-06-26
119556,65.4633,2023-06-27
119556,65.6652,2023-06-28
119556,66.1189,2023-06-30
119556,66.2156,2023-07-03
119556,66.2888,2023-07-04
119556,66.6235,2023-07-05
119556,66.9587,2023-07-06
119556,66.9601,2023-07-07
119556,66.9799,2023-07-10
119556,67.3285,2023-07-11
119556,67.6762,2023-07-12
119556,67.485,2023-07-13
119556,68.2684,2023-07-14
119556,68.573,2023-07-17
119556,68.3728,2023-07-18
119556,68.7495,2023-07-19
119556,68.939,2023-07-20
119556,69.0607,2023-07-21
119556,69.1301,2023-07-24
119556,69.2247,2023-07-25
119556,69.2864,2023-07-26
119556,69.4975,2023-07-27
119556,69.6942,2023-07-28
119556,70.4948,2023-07-31
119556,70.788,2023-08-01
119556,70.0596,2023-08-02
119556,70.3803,2023-08-03
119556,70.5211,2023-08-04
119556,70.7955,2023-08-07
119556,71.2,2023-08-08
119556,71.422,2023-08-09
119556,71.2376,2023-08-10
119556,71.0952,2023-08-11
119556,70.7152,2023-08-14
119556,70.5965,2023-08-16
119556,70.8547,2023-08-18
119556,71.2069,2023-08-21
119556,71.8272,2023-08-22
119556,72.0251,2023-08-23
119556,71.9945,2023-08-24
119556,71.9313,2023-08-25
119556,72.1264,2023-08-28
119556,72.7767,2023-08-29
119556,73.3318,2023-08-30
119556,73.7847,2023-08-31
119556,74.0709,2023-09-01
119556,74.4826,2023-09-04
119556,75.1342,2023-09-05
119556,75.1434,2023-09-06
119556,75.256,2023-09-07
119556,75.7186,2023-09-08
119556,76.0981,2023-09-11
119556,73.8853,2023-09-12
119556,74.2119,2023-09-13
119556,74.8489,2023-09-14
119556,75.2436,2023-09-15
119556,74.6577,2023-09-18
119556,74.0898,2023-09-20
119556,73.5355,2023-09-21
119556,73.4116,2023-09-22
119556,73.3779,2023-09-25
119556,73.7264,2023-09-26
119556,74.1645,2023-09-27
119556,74.2763,2023-09-29
119556,74.5393,2023-10-03
119556,73.8307,2023-10-04
119556,74.1344,2023-10-05
119556,74.4986,2023-10-06
119556,73.4208,2023-10-09
119556,74.1477,2023-10-10
119556,74.8032,2023-10-11
119556,75.2057,2023-10-12
119556,75.049,2023-10-13
119556,75.2141,2023-10-16
119556,75.5271,2023-10-17
119556,75.4122,2023-10-18
119556,75.538,2023-10-19
119556,75.0066,2023-10-20
119556,72.6604,2023-10-23
119556,71.8791,2023-10-25
119556,71.3483,2023-10-26
119556,72.601,2023-10-27
119556,72.5795,2023-10-30
119556,72.4013,2023-10-31
119556,72.295,2023-11-01
119556,73.0543,2023-11-02
119556,73.5596,2023-11-03
119556,74.2708,2023-11-06
119556,74.5856,2023-11-07
119556,74.9511,2023-11-08
119556,74.8833,2023-11-09
119556,75.0824,2023-11-10
119556,75.5706,2023-11-13
119556,76.2781,2023-11-15
119556,76.4417,2023-11-16
119556,76.3211,2023-11-17
119556,76.7626,2023-11-20
119556,77.2433,2023-11-21
119556,77.0606,2023-11-22
119556,77.1868,2023-11-23
119556,77.0661,2023-11-24
119556,77.1786,2023-11-28
119556,77.4785,2023-11-29
119556,77.9688,2023-11-30
119556,78.5542,2023-12-01
119556,79.4068,2023-12-04
119556,79.3199,2023-12-05
119556,79.1161,2023-12-06
119556,79.1072,2023-12-07
119556,78.8505,2023-12-08
119556,79.1011,2023-12-11
119556,78.8792,2023-12-12
119556,79.3483,2023-12-13
119556,80.1742,2023-12-14
119556,80.7122,2023-12-15
119556,80.8705,2023-12-18
119556,80.9183,2023-12-19
119556,78.8461,2023-12-20
119556,79.8919,2023-12-21
119556,80.2996,2023-12-22
119556,80.3291,2023-12-26
119556,80.6252,2023-12-27
119556,80.6117,2023-12-28
119556,81.0128,2023-12-29
119556,81.4329,2024-01-01
119556,81.0693,2024-01-02
119556,81.2492,2024-01-03
119556,82.4111,2024-01-04
119556,82.7128,2024-01-05
119556,82.2282,2024-01-08
119556,82.3172,2024-01-09
119556,82.5807,2024-01-10
119556,83.0728,2024-01-11
119556,83.5798,2024-01-12
119556,83.5036,2024-01-15
119556,83.3156,2024-01-16
119556,82.5111,2024-01-17
119556,82.4799,2024-01-18
119556,82.9208,2024-01-19
119556,81.193,2024-01-23
119556,81.988,2024-01-24
119556,82.2054,2024-01-25
119556,82.9275,2024-01-29
119556,83.0208,2024-01-30
119556,84.2933,2024-01-31
119556,84.0939,2024-02-01
119556,84.1942,2024-02-02
119556,83.7446,2024-02-05
119556,84.6234,2024-02-06
119556,84.6245,2024-02-07
119556,83.988,2024-02-08
119556,83.2021,2024-02-09
119556,81.5454,2024-02-12
119556,81.6597,2024-02-13
119556,82.2719,2024-02-14
119556,83.049,2024-02-15
119556,83.2949,2024-02-16
119556,83.5741,2024-02-19
119556,83.3443,2024-02-20
119556,82.8958,2024-02-21
119556,83.0601,2024-02-22
119556,83.4854,2024-02-23
119556,83.8163,2024-02-26
119556,83.8857,2024-02-27
119556,82.7002,2024-02-28
119556,82.6518,2024-02-29
119556,83.0379,2024-03-01
119556,83.2909,2024-03-04
119556,82.66,2024-03-05
119556,81.5289,2024-03-06
119556,82.0114,2024-03-07
119556,81.1647,2024-03-11
119556,79.9104,2024-03-12
119556,76.8199,2024-03-13
119556,77.8603,2024-03-14
119556,77.7396,2024-03-15
119556,77.7921,2024-03-18
119556,77.3716,2024-03-19
119556,77.5852,2024-03-20
119556,79.4321,2024-03-21
119556,80.1823,2024-03-22
119556,80.1361,2024-03-26
119556,80.8713,2024-03-27
119556,81.0914,2024-03-28
119556,81.0882,2024-03-31
119556,83.6176,2024-04-02
119556,84.3792,2024-04-03
119556,84.512,2024-04-04
119556,84.8038,2024-04-05
119556,85.0493,2024-04-08
119556,85.0632,2024-04-09
119556,85.3689,2024-04-10
152237,10.0862,2023-12-29
152237,10.1228,2024-01-01
152237,10.0981,2024-01-02
152237,10.0792,2024-01-03
152237,10.1686,2024-01-04
152237,10.2018,2024-01-05
152237,10.154,2024-01-08
152237,10.1438,2024-01-09
152237,10.1568,2024-01-10
152237,10.1913,2024-01-11
152237,10.1986,2024-01-12
152237,10.274,2024-01-15
152237,10.1998,2024-01-16
152237,10.1304,2024-01-17
152237,10.1202,2024-01-18
152237,10.1595,2024-01-19
152237,9.9654,2024-01-23
152237,10.0673,2024-01-24
152237,10.0889,2024-01-25
152237,10.1812,2024-01-29
152237,10.2127,2024-01-30
152237,10.3731,2024-01-31
152237,10.3998,2024-02-01
152237,10.4385,2024-02-02
152237,10.3848,2024-02-05
152237,10.4872,2024-02-06
152237,10.6231,2024-02-07
152237,10.588,2024-02-08
152237,10.4951,2024-02-09
152237,10.2443,2024-02-12
152237,10.2851,2024-02-13
152237,10.3356,2024-02-14
152237,10.4192,2024-02-15
152237,10.493,2024-02-16
152237,10.5401,2024-02-19
152237,10.5529,2024-02-20
152237,10.4463,2024-02-21
152237,10.5122,2024-02-22
152237,10.5972,2024-02-23
152237,10.5948,2024-02-26
152237,10.6346,2024-02-27
152237,10.5656,2024-02-28
152237,10.497,2024-02-29
152237,10.5444,2024-03-01
152237,10.5259,2024-03-04
152237,10.4051,2024-03-05
152237,10.2587,2024-03-06
152237,10.3066,2024-03-07
152237,10.1739,2024-03-11
152237,10.014,2024-03-12
152237,9.6578,2024-03-13
152237,9.7918,2024-03-14
152237,9.8577,2024-03-15
152237,9.8623,2024-03-18
152237,9.7752,2024-03-19
152237,9.8623,2024-03-20
152237,10.073,2024-03-21
152237,10.1659,2024-03-22
152237,10.3123,2024-03-26
152237,10.4302,2024-03-27
152237,10.463,2024-03-28
152237,10.463,2024-03-31
152237,10.7657,2024-04-02
152237,10.8658,2024-04-03
152237,10.927,2024-04-04
152237,10.9425,2024-04-05
152237,10.9617,2024-04-08
152237,10.9379,2024-04-09
152237,10.9885,2024-04-10
145678,29.41,2022-12-12
145678,29.45,2022-12-13
145678,29.64,2022-12-14
145678,29.47,2022-12-15
145678,29.19,2022-12-16
145678,29.26,2022-12-19
145678,29.27,2022-12-20
145678,28.78,2022-12-21
145678,28.42,2022-12-22
145678,27.59,2022-12-23
145678,28.14,2022-12-26
145678,28.49,2022-12-27
145678,28.54,2022-12-28
145678,28.62,2022-12-29
145678,28.78,2022-12-30
145678,28.58,2023-01-12
145678,28.66,2023-01-13
145678,28.59,2023-01-16
145678,28.66,2023-01-19
145678,28.46,2023-01-20
145678,28.43,2023-01-23
145678,28.35,2023-01-24
145678,28.1,2023-01-25
145678,27.63,2023-01-27
145678,27.58,2023-01-30
145678,28.09,2023-01-31
145678,28.02,2023-02-01
145678,28.19,2023-02-02
145678,28.28,2023-02-03
145678,28.31,2023-02-06
145678,28.24,2023-02-07
145678,28.27,2023-02-08
145678,28.15,2023-02-09
145678,28.29,2023-02-10
145678,28.0,2023-02-13
145678,27.82,2023-02-14
145678,27.88,2023-02-15
145678,28.11,2023-02-16
145678,28.04,2023-02-17
145678,28.03,2023-02-20
145678,27.95,2023-02-21
145678,27.74,2023-02-22
145678,27.72,2023-02-23
145678,27.6,2023-02-24
145678,27.4,2023-02-27
145678,27.56,2023-02-28
145678,27.83,2023-03-01
145678,27.78,2023-03-02
145678,27.93,2023-03-03
145678,28.06,2023-03-06
145678,28.2,2023-03-08
145678,28.09,2023-03-09
145678,28.03,2023-03-10
145678,27.62,2023-03-13
145678,27.29,2023-03-14
145678,27.34,2023-03-15
145678,27.21,2023-03-16
145678,27.37,2023-03-17
145678,27.16,2023-03-20
145678,27.31,2023-03-21
145678,27.42,2023-03-22
145678,27.33,2023-03-23
145678,27.12,2023-03-24
145678,26.85,2023-03-27
145678,26.67,2023-03-28
145678,27.17,2023-03-29
145678,27.6,2023-03-31
145678,27.81,2023-04-03
145678,27.94,2023-04-05
145678,28.0,2023-04-06
145678,28.0,2023-04-10
145678,28.16,2023-04-11
145678,28.22,2023-04-12
145678,28.33,2023-04-13
145678,28.35,2023-04-17
145678,28.37,2023-04-18
145678,28.31,2023-04-19
145678,28.44,2023-04-20
145678,28.41,2023-04-21
145678,28.56,2023-04-24
145678,28.6,2023-04-25
145678,28.72,2023-04-26
145678,28.8,2023-04-27
145678,29.06,2023-04-28
145678,29.17,2023-05-02
145678,29.16,2023-05-03
145678,29.4,2023-05-04
145678,29.29,2023-05-05
145678,29.52,2023-05-08
145678,29.59,2023-05-09
145678,29.61,2023-05-10
145678,29.82,2023-05-11
145678,29.78,2023-05-12
145678,29.92,2023-05-15
145678,29.95,2023-05-16
145678,30.14,2023-05-17
145678,30.1,2023-05-18
145678,30.19,2023-05-19
145678,30.22,2023-05-22
145678,30.16,2023-05-23
145678,30.21,2023-05-24
145678,30.3,2023-05-25
145678,30.48,2023-05-26
145678,30.52,2023-05-29
145678,30.59,2023-05-30
145678,30.67,2023-05-31
145678,30.83,2023-06-01
145678,30.99,2023-06-02
145678,31.15,2023-06-05
145678,31.39,2023-06-06
145678,31.69,2023-06-07
145678,31.56,2023-06-08
145678,31.53,2023-06-09
145678,31.61,2023-06-12
145678,31.84,2023-06-13
145678,31.98,2023-06-14
145678,32.09,2023-06-15
145678,32.22,2023-06-16
145678,32.33,2023-06-19
145678,32.5,2023-06-20
145678,32.6,2023-06-21
145678,32.54,2023-06-22
145678,32.26,2023-06-23
145678,32.29,2023-06-26
145678,32.42,2023-06-27
145678,32.47,2023-06-28
145678,32.52,2023-06-30
145678,32.67,2023-07-03
145678,32.72,2023-07-04
145678,32.84,2023-07-05
145678,32.96,2023-07-06
145678,32.94,2023-07-07
145678,32.92,2023-07-10
145678,33.16,2023-07-11
145678,33.4,2023-07-12
145678,33.27,2023-07-13
145678,33.49,2023-07-14
145678,33.59,2023-07-17
145678,33.43,2023-07-18
145678,33.58,2023-07-19
145678,33.56,2023-07-20
145678,33.57,2023-07-21
145678,33.57,2023-07-24
145678,33.64,2023-07-25
145678,33.63,2023-07-26
145678,33.65,2023-07-27
145678,33.68,2023-07-28
