scheme_code,market_cap,yield_to_maturity,average_maturity,modified_duration,pe_ratio,portfolio_turnover_ratio,row_num
148721,"{'market_cap_large': 98.5262, 'market_cap_mid': 1.4769, 'market_cap_others': -0.0031, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",20.5842,0.41,1
120385,"{'market_cap_large': 63.8439, 'market_cap_mid': 17.8556, 'market_cap_others': 3.2425, 'market_cap_small': 15.058}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",30.2944,0.22,1
152815,"{'market_cap_large': 43.3094, 'market_cap_mid': 25.9839, 'market_cap_others': 4.9473, 'market_cap_small': 25.7594}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",47.5298,0.12,1
111549,"{'market_cap_large': 65.4608, 'market_cap_mid': 9.9711, 'market_cap_others': 12.1236, 'market_cap_small': 12.4445}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",24.9282,0.1367,1
152694,"{'market_cap_large': 8.5271, 'market_cap_mid': 15.1403, 'market_cap_others': 3.6451, 'market_cap_small': 72.6875}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",27.4908,1.52,1
147840,"{'market_cap_large': 44.0489, 'market_cap_mid': 38.907, 'market_cap_others': 5.0308, 'market_cap_small': 12.0132}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",42.8846,1.45,1
145454,"{'market_cap_large': 19.1932, 'market_cap_mid': 15.0407, 'market_cap_others': 14.4859, 'market_cap_small': 51.2801}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",51.6621,0.22,1
136094,"{'market_cap_large': 62.4461, 'market_cap_mid': 9.2709, 'market_cap_others': 10.7347, 'market_cap_small': 17.5484}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",0.0,0.1724,1
152243,"{'market_cap_large': 0.0, 'market_cap_mid': 7.77, 'market_cap_others': 0.0076, 'market_cap_small': 92.2223}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",34.8435,1.02,1
149318,"{'market_cap_large': 59.5631, 'market_cap_mid': 39.7533, 'market_cap_others': 0.6837, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",41.9327,0.57,1
127042,"{'market_cap_large': 9.0607, 'market_cap_mid': 66.3958, 'market_cap_others': 24.5435, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",64.6206,1.84,1
151379,"{'market_cap_large': 50.234, 'market_cap_mid': 13.6697, 'market_cap_others': 4.4213, 'market_cap_small': 31.675}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",37.607,1.05,1
118559,"{'market_cap_large': 30.6267, 'market_cap_mid': 9.7175, 'market_cap_others': 59.6558, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",41.7122,0.2227,1
119350,"{'market_cap_large': 46.3235, 'market_cap_mid': 36.9103, 'market_cap_others': 2.2378, 'market_cap_small': 14.5284}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",36.8148,0.77,1
148507,"{'market_cap_large': 84.5731, 'market_cap_mid': 5.0338, 'market_cap_others': 8.235, 'market_cap_small': 2.1582}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",34.9435,0.353,1
120416,"{'market_cap_large': 48.1457, 'market_cap_mid': 28.6774, 'market_cap_others': 1.5752, 'market_cap_small': 21.6018}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",51.8308,0.76,1
125307,"{'market_cap_large': 21.4406, 'market_cap_mid': 65.6031, 'market_cap_others': 4.649, 'market_cap_small': 8.3074}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",63.2422,0.42,1
152557,"{'market_cap_large': 85.0646, 'market_cap_mid': 14.9029, 'market_cap_others': 0.0325, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",29.676,0.1603,1
120505,"{'market_cap_large': 13.0598, 'market_cap_mid': 70.6986, 'market_cap_others': 11.3971, 'market_cap_small': 4.8446}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",58.7506,0.42,1
120621,"{'market_cap_large': 45.5163, 'market_cap_mid': 17.2963, 'market_cap_others': 6.9469, 'market_cap_small': 30.2405}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",32.3315,0.49,1
147928,"{'market_cap_large': 85.2006, 'market_cap_mid': 4.8995, 'market_cap_others': 7.7817, 'market_cap_small': 2.1182}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",35.877,0.37,1
120782,"{'market_cap_large': 28.9117, 'market_cap_mid': 28.0358, 'market_cap_others': 1.9665, 'market_cap_small': 41.086}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",48.6269,0.25,1
153244,"{'market_cap_large': 33.6222, 'market_cap_mid': 48.9797, 'market_cap_others': 1.0663, 'market_cap_small': 16.3318}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",66.0574,0.0,1
150587,"{'market_cap_large': 53.0631, 'market_cap_mid': 11.6237, 'market_cap_others': 7.5617, 'market_cap_small': 27.7516}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",45.0551,0.41,1
118540,"{'market_cap_large': 73.2731, 'market_cap_mid': 13.1776, 'market_cap_others': 5.2799, 'market_cap_small': 8.2695}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",37.1698,0.2178,1
152570,"{'market_cap_large': 36.913, 'market_cap_mid': 48.7337, 'market_cap_others': -0.0417, 'market_cap_small': 14.395}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",54.231,0.9963,1
146643,"{'market_cap_large': 96.6223, 'market_cap_mid': 3.4134, 'market_cap_others': -0.0357, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",39.7535,0.43,1
152264,"{'market_cap_large': 0.1468, 'market_cap_mid': 1.7825, 'market_cap_others': 0.9566, 'market_cap_small': 97.1141}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",41.7659,0.77,1
140461,"{'market_cap_large': 25.8633, 'market_cap_mid': 69.2014, 'market_cap_others': 2.1496, 'market_cap_small': 2.7857}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",53.5452,0.05,1
151796,"{'market_cap_large': 54.1948, 'market_cap_mid': 21.5457, 'market_cap_others': 2.5668, 'market_cap_small': 21.6927}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",43.073,0.27,1
153274,"{'market_cap_large': 55.9502, 'market_cap_mid': 30.4411, 'market_cap_others': 2.2312, 'market_cap_small': 11.3775}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",54.3549,0.0,1
138312,"{'market_cap_large': 86.1143, 'market_cap_mid': 10.6338, 'market_cap_others': 3.2519, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",39.1741,0.4,1
120351,"{'market_cap_large': 21.7365, 'market_cap_mid': 21.9431, 'market_cap_others': 4.7051, 'market_cap_small': 51.6152}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",46.0273,0.35,1
152672,"{'market_cap_large': 49.3557, 'market_cap_mid': 7.5845, 'market_cap_others': 5.8229, 'market_cap_small': 37.2369}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",36.3249,0.0,1
147541,"{'market_cap_large': 40.7156, 'market_cap_mid': 8.4391, 'market_cap_others': 6.6143, 'market_cap_small': 44.2311}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",36.4376,0.96,1
119769,"{'market_cap_large': 63.4011, 'market_cap_mid': 16.8634, 'market_cap_others': 2.9727, 'market_cap_small': 16.7627}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",31.3473,0.4498,1
152022,"{'market_cap_large': 47.0938, 'market_cap_mid': 12.0665, 'market_cap_others': 2.2456, 'market_cap_small': 38.5941}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",34.7729,0.64,1
152829,"{'market_cap_large': 44.6095, 'market_cap_mid': 17.4003, 'market_cap_others': 6.7713, 'market_cap_small': 31.2189}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",42.0998,0.04,1
151777,"{'market_cap_large': 52.6617, 'market_cap_mid': 16.1187, 'market_cap_others': 4.1346, 'market_cap_small': 27.0849}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",40.5733,0.69,1
152189,"{'market_cap_large': 56.6404, 'market_cap_mid': 10.662, 'market_cap_others': 25.7192, 'market_cap_small': 6.9784}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",37.8388,4.15,1
119620,"{'market_cap_large': 11.4965, 'market_cap_mid': 68.2174, 'market_cap_others': 3.378, 'market_cap_small': 16.9081}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",49.3597,0.53,1
153075,"{'market_cap_large': 42.8683, 'market_cap_mid': 22.9879, 'market_cap_others': 8.0117, 'market_cap_small': 26.1321}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",65.333,0.0,1
120308,"{'market_cap_large': 99.1497, 'market_cap_mid': 0.5834, 'market_cap_others': 0.2668, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",27.0017,0.11,1
118469,"{'market_cap_large': 35.1713, 'market_cap_mid': 14.7948, 'market_cap_others': 3.7962, 'market_cap_small': 46.2377}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",40.8556,0.52,1
147625,"{'market_cap_large': 71.522, 'market_cap_mid': 18.5765, 'market_cap_others': 0.032, 'market_cap_small': 9.8695}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",37.0022,0.2,1
119133,"{'market_cap_large': 81.8042, 'market_cap_mid': 7.2627, 'market_cap_others': 8.9518, 'market_cap_small': 1.9813}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",35.5978,2.48,1
151816,"{'market_cap_large': 69.851, 'market_cap_mid': 13.6893, 'market_cap_others': 6.5265, 'market_cap_small': 9.9332}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",32.5898,0.71,1
152067,"{'market_cap_large': 19.9947, 'market_cap_mid': 8.8327, 'market_cap_others': 18.6455, 'market_cap_small': 52.5271}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",34.6473,3.95,1
134017,"{'market_cap_large': 60.6994, 'market_cap_mid': 9.6625, 'market_cap_others': 2.4829, 'market_cap_small': 27.1553}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",20.8153,0.5,1
120403,"{'market_cap_large': 13.49, 'market_cap_mid': 66.1924, 'market_cap_others': 1.431, 'market_cap_small': 18.8865}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",69.1655,0.45,1
118419,"{'market_cap_large': 40.761, 'market_cap_mid': 35.9525, 'market_cap_others': 6.4313, 'market_cap_small': 16.8553}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",42.4437,1.51,1
149039,"{'market_cap_large': 98.9427, 'market_cap_mid': 1.0303, 'market_cap_others': 0.027, 'market_cap_small': 0.0}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",33.5685,0.16,1
142110,"{'market_cap_large': 17.275, 'market_cap_mid': 66.4726, 'market_cap_others': 4.6613, 'market_cap_small': 11.5912}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",42.4111,0.63,1
142388,"{'market_cap_large': 14.198, 'market_cap_mid': 20.6609, 'market_cap_others': 8.4625, 'market_cap_small': 56.6785}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",65.8607,1.04,1
120166,"{'market_cap_large': 69.8891, 'market_cap_mid': 23.6862, 'market_cap_others': 2.0368, 'market_cap_small': 4.388}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",34.7634,0.1076,1
120715,"{'market_cap_large': 70.4674, 'market_cap_mid': 19.6341, 'market_cap_others': 3.6709, 'market_cap_small': 6.2276}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",44.9264,0.26,1
148972,"{'market_cap_large': 45.9406, 'market_cap_mid': 13.5762, 'market_cap_others': 4.0618, 'market_cap_small': 36.4214}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",42.0512,1.38,1
148733,"{'market_cap_large': 10.5925, 'market_cap_mid': 67.7819, 'market_cap_others': 5.0483, 'market_cap_small': 16.5773}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",50.5598,1.37,1
146349,"{'market_cap_large': 45.7847, 'market_cap_mid': 26.095, 'market_cap_others': 3.4526, 'market_cap_small': 24.6677}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",0.0,0.44,1
148404,"{'market_cap_large': 48.6045, 'market_cap_mid': 17.023, 'market_cap_others': 2.8194, 'market_cap_small': 31.5531}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",40.3568,0.7,1
150532,"{'market_cap_large': 46.1823, 'market_cap_mid': 18.6022, 'market_cap_others': 4.6882, 'market_cap_small': 30.5273}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",37.7087,0.0733,1
144835,"{'market_cap_large': 52.4931, 'market_cap_mid': 11.7049, 'market_cap_others': 9.1302, 'market_cap_small': 26.6719}",0.0,"{'avg_maturity_days': 0.0, 'avg_maturity_months': 0.0, 'avg_maturity_years': 0.0}","{'modified_maturity_days': 0.0, 'modified_maturity_months': 0.0, 'modified_maturity_years': 0.0}",39.9427,0.769,1
